applicant_id,days_to_default,prior_underwriter_score,requested_amount,final_recovered_amount,sector,geography_region,has_linked_bank_feed,default_flag
01b0187f-67b3-f06f-ead4-316f5c65cf96,23.0,0.394627998229688,24214.04442889834,3750.4845739881966,1,0,False,1.0
ce2db492-74e0-3064-a60d-6799eeb405a6,26.0,0.7435547733583352,40687.86833796907,3134.560881254834,1,0,False,1.0
c1310244-69e4-d0d9-545f-03bebc78ffa9,14.0,0.7185337406355687,35375.44640622649,14501.810178618687,1,0,True,1.0
0924995b-455b-6075-5434-742942563f0c,26.0,0.9604856691081972,33370.1154455263,5792.056283647693,0,2,False,1.0
c0b0ebb1-0324-9b8c-91e2-3ef2128f3950,28.0,0.6904052682460273,25194.29850743625,4101.124456550871,1,0,True,1.0
046e0fe0-a1d3-602b-79d2-ab2292e65dc6,55.0,0.6251572234044007,28018.554830809266,374.9070345557763,2,3,False,1.0
9a11dfe4-824e-a508-3b90-81873f8aa1b7,16.0,0.9696859493378336,28933.97211174604,5956.9039782773225,1,0,True,1.0
9e1e082d-ce20-3753-37e2-881a61356fa6,14.0,0.6492318251392142,38848.13613702109,3662.439651443003,0,1,True,1.0
ebe699ee-b8a1-6787-547d-9518ef370e59,38.0,0.2902657329626599,25677.34490611599,2212.704035113533,0,3,False,1.0
3a152865-443d-b965-8052-bb091589df3c,9.0,0.4237035263475096,24103.79437462412,2989.588125388355,1,0,False,1.0
bbf86b0e-7907-be1c-5be1-06b5b723bf75,13.0,0.4697863980359273,23625.78754325956,4876.925255310822,0,0,True,1.0
cb9593b1-8df4-e03a-9e3b-b7ad0997ff0a,3.0,0.5128280072011014,24559.58555625923,3665.621664576194,2,2,False,1.0
f09d1967-6a05-a391-afb2-376f02aeec02,23.0,0.451780543312209,23608.959404408743,2189.751999033623,2,2,True,1.0
deb0c586-34db-9fa2-8e5c-8db2404b9e5a,59.0,0.6603368617170446,27793.71994415697,33.60483155660361,2,0,False,1.0
ef011fb9-5f5e-bf4c-205f-4a64003508c5,90.0,0.9311689431022632,23522.180624856024,0.0,2,0,True,1.0
a7d3aa83-4e83-c586-4dce-1eb3efad2368,45.0,0.4689644206344282,31241.202700868424,1290.7519055911855,4,1,True,1.0
1eb8e752-3af1-8bd7-53ba-ffa8564514ee,42.0,0.3934762507772538,20725.9925950798,1384.2582299252042,0,0,True,1.0
3306cd6e-5141-0a04-e328-1101d2f6f278,21.0,0.997183830292892,23837.55176712891,4203.227692416349,1,1,True,1.0
0065d627-4cc5-7d1b-57ac-5d3d282e305c,25.0,0.88235628610598,24280.784007230035,3492.592175515738,0,2,True,1.0
340920eb-94be-2363-e5b2-bba1eb2a8103,90.0,0.991512394238144,22644.63413591716,0.0,3,2,True,1.0
82456c69-611e-5eae-bf17-b2eee61a216a,54.0,0.4972605341577585,30607.13851834594,430.47319498903545,0,2,True,1.0
3ea7e577-8870-c8cd-d968-a62849f395ba,38.0,0.9148221138408686,35979.09478003999,4314.869384754796,0,2,False,1.0
c151f8ef-f82a-1a76-75e2-adee36ea8c80,90.0,0.4712374070086401,23261.873247599684,0.0,0,2,True,1.0
57b11a49-616e-cfa8-e8ea-8f61637937c6,10.0,0.277441869631308,31575.3459589694,2328.556229467617,0,0,False,1.0
f72cdea0-dbcc-8c3f-2f90-58b4ba1950c7,47.0,0.6882405263039642,32352.35292495904,2794.7934385445037,1,2,True,1.0
d57e5038-aebd-1d9a-3383-67935eb4480d,10.0,0.4452744163023754,32881.27229532048,1298.153687297844,3,2,False,1.0
10893ef6-e071-41b1-646a-af3e93bdeb51,10.0,0.3294988016973359,27849.846534007,11031.65603711976,0,0,False,1.0
d4e93d4f-3fa8-bb0c-05e3-629156787f21,37.0,0.4295943551267677,22586.121113562916,1530.4843131567725,2,1,False,1.0
04ef7eb3-0402-edcf-76ef-4b4cf67ea672,16.0,0.7990841566883248,19972.974292854487,2444.6436023307165,1,3,False,1.0
2d9da0d5-e2f4-0d47-1f5c-ac965ff4a4e6,56.0,0.3854235214617312,25502.180395064668,308.6896526894165,3,0,True,1.0
00d207e7-ec30-3f1e-4e3a-d48e304369d8,9.0,0.4570220598521425,37153.49022284552,8908.528487726437,0,2,True,1.0
c6f39fdd-4a2c-82bf-7e15-ef38b7dd9505,22.0,0.7688202086109419,32829.62842137525,3356.1257461032046,1,2,False,1.0
8b9197ac-a1f2-6bca-206e-eae960d48345,3.0,0.3160802641764897,35254.02674365785,4087.443051918801,1,1,False,1.0
f60efb25-e6b6-857c-2dc8-209cdda9e65e,4.0,0.7022120490603895,38680.64736659048,10219.6926601686,0,2,True,1.0
c0a69e67-2fb1-98be-6f3a-347618fd5c49,6.0,0.8376657056225166,33144.52858032378,0.0,2,0,True,1.0
ac543e98-b9b4-d4ba-e1ca-291f89381194,23.0,0.8885951358380042,29685.40436875821,1831.835423803236,4,3,True,1.0
d69ba8c5-34f9-2224-e4cf-9b0ce8240403,11.0,0.8744921096380696,28796.973563228672,4055.024782405318,1,1,True,1.0
a4b1449d-853b-dfa9-fb85-1cdf7bbaf44e,45.0,0.9558556555583272,24795.57346366638,2344.390417362718,0,1,False,1.0
324cd702-79b8-bf45-cffa-59ee183f6216,27.0,0.4607311194381286,23024.51773151138,1793.6704493508437,2,0,True,1.0
af4ea92c-1fbb-a3bb-e677-7bb205cbe1f6,15.0,0.6014770252297903,33164.10011022285,3131.4435190065533,4,0,True,1.0
fac1ee96-3233-9eae-7bd2-8e598da06fec,32.0,0.2999327532800767,35592.51031155168,3898.070922987568,2,0,False,1.0
cb1128dd-16f1-afd2-db5b-1cb7254c7d7d,21.0,0.5583388426097056,35471.86900577207,5628.806654448755,0,3,False,1.0
c3258428-ca51-63d2-bdf0-ae19963407b8,18.0,0.7995074983523358,35384.12444627375,4003.174813784239,2,2,True,1.0
2950dd98-408b-f7cc-b87b-fd974d492e84,34.0,0.9243114230027336,29525.907452948577,3070.638658114412,1,1,True,1.0
b2a533c2-1406-0fbd-fec3-6c369d110f55,14.0,0.7714199063496864,33417.41149947681,5662.236553642864,0,1,True,1.0
eddcb8aa-ecc0-e769-8eee-8c3272a83e3e,90.0,0.9486928840773428,26945.068495420062,0.0,1,2,False,1.0
7e849282-3bd1-8841-7ada-b45f6679504d,31.0,0.7441679627382034,26418.58476836277,2797.8326449694973,1,1,True,1.0
f9c97dbc-a6f9-26e1-5011-a32176ad8ad1,51.0,0.8325397740785668,24104.035255808885,956.1280395327328,4,0,True,1.0
fb461a55-ae18-4a1a-357a-3286ed130a3e,11.0,0.8247794036261313,12880.033257112736,1450.776310080763,2,1,True,1.0
bd8100ae-7ac3-6fe8-fb70-abe87b886c63,31.0,0.4166396856272891,32597.640667077078,5315.737664536255,4,3,True,1.0
12b25109-3367-d3d7-25e9-2d6dcb0f0cf3,13.0,0.7866364831355519,20098.99043563261,3296.8739469520165,0,1,True,1.0
1378e682-3c77-9b15-aa66-9d698c9fc93a,90.0,0.9932206230970656,21745.46538625908,0.0,0,2,True,1.0
f4148855-6ab7-ba8d-e5aa-0265da95bc3b,20.0,0.993574923426767,30060.157193004343,8327.543124352804,2,2,True,1.0
ae32fe9e-146e-d1de-76be-ead98a22db6f,90.0,0.9565759606056008,15539.902030586634,0.0,1,2,True,1.0
2387fca1-b3d3-b972-1ff0-9cd1bde53293,13.0,0.8361771582504071,28457.02613998432,6981.637671955815,2,1,True,1.0
f51a3ef5-925d-180d-8d23-aa9878238b86,90.0,0.9967630595390008,26053.46112621508,0.0,2,0,True,1.0
45920df0-c61f-dd67-9352-3495e411de28,29.0,0.8322554742506661,39142.03503706124,4435.760027346163,0,2,False,1.0
51bd069e-8893-3b6e-da95-4388d6d221a4,29.0,0.8997810986232186,26736.667047925333,3268.996614682168,1,1,False,1.0
21879e5d-c7d0-99ca-6f97-0422b77abdea,54.0,0.9405070365098042,26785.494299298283,363.9146650987872,3,2,True,1.0
601a9416-8e3d-5c7d-a8af-0c6a13d0e33d,90.0,0.9815178106041564,21218.385581590403,0.0,2,1,False,1.0
20de54fc-9a1f-6b6a-2124-9aafb0169031,39.0,0.9365305426159828,25780.71656262952,2135.1183925945534,3,2,False,1.0
aa675c4a-e94f-2cf7-f935-5a691f59f1e3,3.0,0.9061364884009788,35063.26252286554,1935.254631479819,1,2,False,1.0
a8d55e52-f063-b4b8-1d3a-2ab54d6bb053,90.0,0.8991278057641242,28762.22662204429,0.0,1,1,True,1.0
f9c1f34a-56a3-9ad2-d27b-53551f436503,14.0,0.9883957336583644,23297.49671436578,3308.020500918183,0,3,True,1.0
7ecf0591-e4b3-3ced-4dfd-2cd6f50d987a,50.0,0.9907696566048572,27539.23620393769,298.0249327927009,2,2,True,1.0
04366965-56c4-804b-8c7a-7073aa1ba0eb,90.0,0.5010720353249956,36221.19327433704,0.0,2,1,True,1.0
1ba68ebd-abe9-ee47-f36e-effb4a4449bb,29.0,0.7721021290730213,20287.67304640364,3561.306620599184,0,3,True,1.0
42c91867-07c9-b0e8-d2aa-34a49189bb65,31.0,0.3330964247554404,32388.992513260106,3360.379103492386,2,1,True,1.0
fa0611e7-d1a7-5fd0-b043-3713b479f67a,90.0,0.6933666614246671,34567.21408306118,0.0,3,3,True,1.0
062bcc5d-579e-550d-d086-547d841491e0,48.0,0.5550969153071346,24445.71735920837,1302.1233319306582,0,2,False,1.0
a4f6c271-dfbc-f7e3-549c-68d34e344563,33.0,0.9876137818506252,15476.658710142812,861.046777158679,1,0,False,1.0
3853a744-8330-1035-b131-3fdab329525f,36.0,0.7136285673268565,21619.145922769385,1465.1678253608775,2,2,True,1.0
fc7645cb-da11-33fa-a57f-ee58bb7c6b0d,90.0,0.3325294847367801,29788.359313156543,0.0,2,2,True,1.0
470e48a0-b9f1-ab64-7bf7-47cc97398034,90.0,0.9817774055771418,20101.25588881747,0.0,1,3,False,1.0
5f92eab3-6302-e72a-7da7-8170aa9d5268,90.0,0.7853365318334277,29404.184961603696,143.76725828964638,3,1,True,1.0
7bf6d775-8178-659f-7bff-366650d3a688,10.0,0.8641554337856695,34295.926506757096,6085.597272152137,4,0,True,1.0
0d8e92af-965e-70b9-05f3-11876b062403,13.0,0.3455050485326052,32821.27061890842,2253.410955500499,1,2,True,1.0
5e1fed00-6532-6cf1-de4a-56729061098e,35.0,0.9140432090044625,31871.232850886867,1515.596494671718,1,2,True,1.0
c7a768a6-33df-912d-c694-be1293679077,37.0,0.4066253359816139,25351.458646594878,3016.9320471790024,3,1,False,1.0
11c985da-cd43-2133-ba76-560f94769070,90.0,0.5480478218175735,19843.55890723752,0.0,4,0,False,1.0
2ea47c4d-6b8c-6685-9bc7-7f0372380e16,25.0,0.9202256518997228,28478.84103324713,3016.334894588352,1,2,True,1.0
f58deef4-94a2-ccad-c5ab-ce430ae48fd7,16.0,0.6526435517721337,31342.183113551426,3812.1689986080073,0,0,True,1.0
c719bc20-f366-b058-7e07-feb196993505,90.0,0.978897355636709,18896.374346026405,0.0,0,2,True,1.0
c6ef7c12-3fe8-e9a2-8a06-ae99af9cc807,56.0,0.4484913410652668,17417.13458796469,187.99389959755172,1,3,False,1.0
7f07ebb3-84ad-3bc3-c27e-52fa9c387001,18.0,0.8408252073820145,23999.73547894213,4513.314837976036,3,2,True,1.0
6efe3d75-0f23-3f96-a821-ffaadca761e8,40.0,0.4990592733687349,24596.47433166654,142.86566995548506,4,0,False,1.0
b29be0cf-815c-480c-16bc-9b5621e50486,10.0,0.8773160795028531,32049.91504055835,2128.5899843822317,2,0,True,1.0
48bcef1a-53cf-6fb1-b349-e935e34585f3,20.0,0.8426922478794673,28878.440056007847,6509.758496061283,0,2,False,1.0
ca87ee47-b4c1-8e82-af8c-5d5160e10ad8,90.0,0.5788823940125948,26923.7524604514,0.0,2,3,False,1.0
e4ddcf9d-9aa6-1674-8910-1f4c8a4e3f5a,25.0,0.9519897553421284,27551.495752040395,7350.42797707874,1,3,True,1.0
989b739d-e7a7-68ec-7ac1-f09f6cb6c3a7,49.0,0.3731457643619213,28130.508467705036,787.9584194702472,4,3,False,1.0
945dd757-8471-61cd-15d7-345387c44e7a,22.0,0.999268265622469,28859.35925262772,7657.507815257365,0,0,False,1.0
24217db3-60f9-3e4b-f1f5-14115185a465,5.0,0.6276208648249946,31078.73554070884,2341.2551454309546,0,1,True,1.0
21739374-ccfc-0679-c485-82a02314590f,18.0,0.3304650529033197,31501.388401386943,3696.42487228218,4,2,True,1.0
37231bfc-1e37-e5e7-e771-55cb2063838b,4.0,0.9338049322826908,20574.989456599003,952.9384100237096,1,2,True,1.0
2df22b12-9c8f-db10-9d9f-056e48be8d81,42.0,0.8384893778113691,24184.33991439371,1779.4343519029292,1,0,False,1.0
61d00527-2b4c-08da-5e4f-2e16a571d080,11.0,0.946340568748094,22221.384901693255,4452.9290414047255,0,1,True,1.0
1f91f631-71c2-16cc-4628-440aca13e9aa,47.0,0.4600791774924025,40403.669678268845,1396.995961840175,0,2,True,1.0
5f2e2adf-e013-9386-3feb-241e5160e718,90.0,0.439306146110254,17135.480116050538,0.0,1,2,False,1.0
c29091df-df2a-85ef-cd08-2a046e631c9f,36.0,0.4956436253071325,25177.6303914245,1073.9403717489274,0,0,False,1.0
06d27ead-8d2f-ee17-d162-a726304e54da,48.0,0.5007686365908435,31760.43804782933,260.57357988656446,0,0,False,1.0
dd0c11b2-0e08-f8e7-71f0-c56dcaf94c74,90.0,0.4932190258919209,38826.77736397333,0.0,0,1,False,1.0
15775edb-8a50-276d-7da0-971dfc0dc1a8,19.0,0.403503438155403,21832.5558987058,5252.29436625147,4,3,True,1.0
244e28bd-aff8-fc0d-2453-1262b8c3ff6b,9.0,0.9255667011592408,19109.67130670705,489.9508012458917,4,3,True,1.0
a2f74216-8099-8a3f-4e20-b3f0dbf6b818,20.0,0.9997147847684228,22971.864024143542,5728.214112322081,2,2,True,1.0
65e244e3-e5ef-bfc2-0f21-4f24d1a42026,38.0,0.6406553455592398,24595.79720502536,1207.989073705798,2,0,False,1.0
006856a2-3005-2f83-2ec0-73f151e1d129,31.0,0.5305361861487287,31733.182534218333,1840.1468651413584,2,3,True,1.0
502cecac-cc7a-2759-0f7f-58176750fd3a,26.0,0.5166872607918296,26441.96578636068,4229.659942474839,0,2,True,1.0
9ed08201-d51e-8bc2-a33f-5e9632478975,42.0,0.9257199685424176,23583.213610291958,2460.604214919253,2,1,False,1.0
e1c5d5da-2e1a-b152-3654-c635be41c580,22.0,0.7947478269975741,31316.709408546456,1816.78470025566,1,3,False,1.0
a92582d4-2612-ad3a-aa51-6572382a1619,22.0,0.7068321618970985,37517.70113383292,3672.399211301532,4,2,True,1.0
c5c90d76-f4de-0a17-f452-b3e330013ecd,90.0,0.977418735636086,21283.794020029,0.0,2,3,False,1.0
d75a335f-9c7c-b7a7-1afa-e092fd5b81f9,27.0,0.8324892191724752,20359.7746702882,4310.067008406557,3,1,False,1.0
d35b3432-c547-28dd-c732-100437728078,90.0,0.4258969012860107,28050.83003237396,0.0,1,1,True,1.0
8bd7b337-13e2-7e3e-af75-4212efa56400,6.0,0.3337909994382755,36651.836457181525,2086.311806983659,1,3,False,1.0
8879707d-18f7-5eea-2a0f-bf2a701325e9,45.0,0.507843032598074,32095.01592913672,2238.806312683964,1,3,True,1.0
448a81f2-5884-26a5-6b4d-a064e4be3946,90.0,0.8185499315014875,21935.803125981744,0.0,2,0,True,1.0
c63307cd-9cb9-9a02-a5ea-762d365ca277,8.0,0.3173336192322303,31048.803419046275,7105.413632100524,2,2,True,1.0
ecc98d7d-21aa-2d0a-b02b-2aca3b0c0f72,38.0,0.924186984163436,29224.120065314408,3581.3041739809305,2,1,False,1.0
a949e595-1e27-a537-c811-27ec1b245d7b,31.0,0.9490798021115474,26707.564445240765,3413.442564319219,1,3,True,1.0
5e67ec42-0a52-2e86-64ef-00a1fce39858,5.0,0.3834266139125107,25058.115352820743,4165.896390918221,0,1,False,1.0
2a1d8a77-e1c1-d25f-85df-16eda05757a5,5.0,0.4252707610277227,29989.899798792805,7063.015154863015,0,3,False,1.0
f0c5e3ce-c782-b5aa-088f-25ecfaf5e08f,57.0,0.6107183635333393,21962.62825126926,254.76557115696943,0,0,True,1.0
1e6b4400-1c6f-279b-597c-58660e8f32c7,40.0,0.8748470882144179,32894.09186087762,3016.8453416753805,0,2,True,1.0
3475dacd-1424-0510-8abf-a1e669854608,11.0,0.4789168392944128,20095.763939368604,6465.550724418104,4,2,False,1.0
a409b366-9352-919a-be6c-4b83ce6bd264,43.0,0.9278307209779432,24553.39160300961,1731.9917666433323,4,0,True,1.0
1e84a8ab-d884-9006-a8b7-d1418a9a3c88,54.0,0.7205728397618288,25314.44722618644,747.0995168866788,1,1,False,1.0
1f6c73af-9830-a714-0a09-01a5c7dee976,5.0,0.954376598692475,30447.762232182675,5956.090175325374,1,1,True,1.0
81f49b2a-e437-1cb5-a6eb-b53c30d9d902,42.0,0.8376880369622481,27482.178551895267,2518.676247473595,1,2,True,1.0
9331be11-55c2-b8ff-940a-852b5eec99db,90.0,0.3337006605188377,23098.57377928108,0.0,0,1,False,1.0
11e05397-48eb-8233-01f0-e209e339fc5f,90.0,0.963237980892788,22692.60441401233,0.0,4,0,True,1.0
116aa50b-3aa9-3e28-2536-bc9ee9142991,44.0,0.4095379269353753,27694.625668221328,1549.0402256528046,2,1,False,1.0
2fc84b7d-2aca-8ca5-3f55-d014fc645fbe,90.0,0.7164819110918549,19332.916002036876,0.0,0,0,True,1.0
02a8f91b-e433-dbc4-8592-2641c83b95f5,31.0,0.959603065012056,25721.197895274043,6440.8048020730985,4,3,False,1.0
64fe20c7-c541-55f7-4340-03496d2a7f1e,23.0,0.5232205520678568,35066.133051687124,4477.0719325157415,0,3,True,1.0
8fc8c61d-31c2-6a2f-bfab-373d2511370e,3.0,0.4208609188608168,28229.63458337206,2212.924196338968,2,2,True,1.0
cd8ec2c2-c9f9-a636-ec94-e25195de7f6c,55.0,0.6133776042150619,33199.632281577506,409.9134245777383,2,3,True,1.0
4e799537-427d-34bb-dd48-dc5e43d16cb4,90.0,0.5753585381977019,16514.305380134658,0.0,4,2,False,1.0
3ad358c8-c6ab-5288-ccf7-b8b430a17056,14.0,0.853299921390532,39438.79406570207,7377.094399676933,0,1,False,1.0
985d3f71-d4a5-caee-d1bb-8372674bb6b6,21.0,0.9990759985887108,11301.029602973718,1349.1873337123443,3,0,False,1.0
4e767a0c-e6a4-b9ea-a764-4ab93fb09c58,48.0,0.6059970129403383,33266.30486381762,1481.2569059981245,3,2,True,1.0
e7748e53-2c58-2255-cbec-b60490c7b848,36.0,0.3712099724478703,26354.755647233047,1474.2258394452988,1,2,False,1.0
eaf42469-2207-02cc-0b7f-775a75dcf9ad,90.0,0.339270710200964,23595.758730712743,0.0,1,2,True,1.0
3e53e094-065d-8141-f2f6-72d15bd88b5a,6.0,0.570440693457808,23759.527097488557,7205.720640566586,0,0,False,1.0
270f3bdf-d3e4-38e3-d500-3dad0b188c01,14.0,0.6164548238372022,29910.39955637042,5416.657337828627,1,1,False,1.0
7e3a51a6-d09d-0186-a94b-5bf09b372aed,27.0,0.5585832717521748,27119.335393613383,2733.6231484411774,0,2,True,1.0
49131708-8481-d3b1-0f08-bc8b2c4e8d86,90.0,0.7657648303615178,30760.389859353345,0.0,0,3,False,1.0
da9bcd31-5dab-c469-74c7-34af095c75b1,59.0,0.5285844971949941,24553.729082510585,87.94831549056894,0,0,True,1.0
1161324a-873a-946f-d145-73fb3da895ac,53.0,0.4615700710608112,30996.06333523436,228.44764025557524,3,1,True,1.0
f9ff6aa4-f51b-3c25-fe2d-2a1c7e21aa59,17.0,0.5098594000925015,30331.686976907175,2167.43039294904,2,2,True,1.0
fdc75bd8-b9b5-19d7-b555-88cc21415923,50.0,0.2994135195783935,26598.595124390195,0.0,4,2,False,1.0
07ed7a27-0720-ec68-d4e1-5e5610c7b2e8,90.0,0.7132586347986916,26742.734410318768,0.0,0,1,False,1.0
827b592e-2f84-a974-c8eb-b2e885c34ed9,53.0,0.4255533609670445,27653.83281860824,507.0523359286728,0,3,True,1.0
c77765a1-3540-0e0e-6a82-ca6849d8a48e,27.0,0.936178258646211,36677.71081971568,5592.440285393949,2,2,False,1.0
0089e59f-5d48-3d8a-29ee-b9dc3f8014f7,90.0,0.997602072067614,22714.018821199057,0.0,2,3,True,1.0
858c23dd-f771-2e1a-6da9-09cb87613822,90.0,0.546519216345074,32659.97267476713,0.0,4,0,True,1.0
e0cb3448-88fe-8be1-b762-7f9e73d5ac37,12.0,0.8149284805049295,29395.96848103457,10191.60350476938,1,1,True,1.0
460d6b6d-0c8d-8d38-14c0-71f28ef22c43,37.0,0.4052622326897055,25503.8128476404,1641.1252300246294,0,3,False,1.0
e421308a-010c-a84d-e2e6-e8321b8a4a8b,29.0,0.9331824507340452,32021.456281857943,3601.0781620421453,0,3,True,1.0
aadd5696-fb91-c0a3-cb3b-f56cf907c01a,30.0,0.9579218637697092,19702.29245672415,2506.19432864928,1,2,True,1.0
d8c1fb4c-64fa-6d07-2376-fcb2c2b5edaf,90.0,0.3136248049389235,27788.52656904731,0.0,2,0,True,1.0
9130c807-ac04-49ec-260c-25c0001e8593,36.0,0.4176759632329078,30624.465025572063,3135.978295176653,1,3,True,1.0
933490e6-613c-8606-c32f-170f51ec77dc,90.0,0.8072389269469865,22191.15322379457,0.0,0,3,True,1.0
54cc9239-6a84-5a96-a66c-8bd169aadb3c,30.0,0.2848909763295714,25952.943083285147,874.5859666651078,0,2,True,1.0
5cba2074-90da-de84-b6d7-c4e2bc14e555,90.0,0.7302155354403751,22774.413043344568,0.0,0,3,True,1.0
65dd7db7-7102-dd4e-7933-24a69e30da69,16.0,0.5256611935111553,28453.26558178411,5462.179591305353,1,2,False,1.0
4554ab9d-d1f6-29e2-9922-cb773aa0f7b2,90.0,0.8543709535615199,14853.745755781809,0.0,3,1,True,1.0
f6c4d3ab-447b-d86b-a4cc-55a3f0908440,90.0,0.985890395046359,22280.97814255797,0.0,2,1,True,1.0
7e306c44-5704-1c88-582a-bd903ffe120a,33.0,0.7148678259147593,27414.40400343163,2322.8663858425293,2,3,False,1.0
c19ff981-0a9c-1c38-1e57-7c795fb7bb27,90.0,0.6403569090433535,36130.61825796521,0.0,0,2,True,1.0
2a7608c4-0992-0af9-16ec-5937fe65b027,45.0,0.7712386130996954,32617.67138773083,1314.2631876478492,2,1,True,1.0
1f589db4-b5d1-7689-b31b-687af3e73334,50.0,0.4010120479305641,32180.62216122989,1892.052524551096,2,1,False,1.0
3cb0bdc4-6f77-68b9-73ab-34b53d6ed613,90.0,0.8332698269383652,28795.525589845736,0.0,1,0,True,1.0
17f5ab52-e409-94ad-5631-810cf76a7d1b,44.0,0.8929411769304038,22834.198813940937,1243.91691700991,0,0,False,1.0
04eb1b84-84f7-f32a-6b00-f0bc1c2a320f,90.0,0.2856415311412156,26300.932743674413,0.0,1,1,True,1.0
f58fca2f-6197-1eb9-07a4-28a7394f2c25,60.0,0.9164649794271412,27982.103592383817,0.0,3,3,False,1.0
1c4e5120-0dc1-1487-7aae-c9951fad7060,24.0,0.6349265300371019,28254.55319482085,2047.9950195362735,0,0,False,1.0
f66e2bb9-3091-ad9b-14a7-f6fb18362820,10.0,0.6837747338720814,29103.551647311026,7817.369820619502,4,1,True,1.0
6272c687-1a2e-7681-fee1-6b471a809d6d,90.0,0.8285992917069626,23983.003399461457,0.0,0,1,True,1.0
d5579c95-deb3-876d-7836-488fd5e98ddf,90.0,0.4126410652535275,28671.68179949674,0.0,3,1,False,1.0
ac37db51-21e1-b151-1731-8f6f24689710,46.0,0.8688754662543562,31817.766982090838,3261.413661755382,0,0,True,1.0
39fe21fa-b509-f7d4-6641-1dc7646d6f85,37.0,0.3439657860645742,33341.55801731489,4377.358848678065,2,3,False,1.0
215dc4d0-c9c0-d66f-d298-78109b127503,39.0,0.3968815459971004,35845.19018586687,2997.2471728483524,4,0,True,1.0
5cc5c9e7-09cf-17ca-2a00-4e25f60dc0bd,12.0,0.3336355674023113,34035.18660101062,12471.21307365504,2,2,True,1.0
5dc2222a-d9c1-83b5-901a-87b3a1faa047,3.0,0.3437727337334527,21906.91937409103,3570.115195243252,0,3,True,1.0
90059d3d-558c-cfc1-aa21-5b38dc50b5ec,90.0,0.9965769407159828,20550.085823455865,0.0,3,2,True,1.0
b3a9381f-12ec-172f-7f82-28aa668c418e,30.0,0.2787069641601022,18261.571643446383,1814.013993018492,1,2,True,1.0
187d37f2-deec-91b0-e5de-1257582cd938,45.0,0.9714487858809464,26138.32977003933,777.0864002619213,1,2,True,1.0
fe0007e0-ee14-7bd6-0e44-8098794242a1,45.0,0.3933353786948169,36119.51307557623,1739.767304945729,1,1,False,1.0
4dbd1a8e-77b5-dd75-61c7-0dea6b819b8a,22.0,0.9233730105281628,21681.96514773185,1940.5992578422697,0,0,False,1.0
d733ad74-43a8-3998-b4ef-46e2751a4f69,20.0,0.9911620780055715,18439.423321960458,4855.900910657541,0,0,True,1.0
11dcb543-7388-72ee-b8f1-91035f443635,30.0,0.8718278426424477,24018.29607905245,4045.849010989189,0,0,True,1.0
377272ab-9863-1fdc-7346-7bb6310902b1,90.0,0.99914968725464,34422.21471246588,0.0,3,1,False,1.0
be5f50d5-5ca6-9b87-0854-c6c40020d661,90.0,0.944402257947244,28027.973030594523,0.0,2,1,False,1.0
3b81a926-fc50-5cfd-80b7-bbee11018ebc,6.0,0.9899667009730774,30245.034544034366,3430.7589421275907,0,0,False,1.0
cdc1a47b-a1ff-9779-291f-71eeb92f7765,36.0,0.5657103973234122,34971.839850961536,3427.492715420972,0,1,False,1.0
0527b6fd-ba55-0978-786f-9a2e3602b1eb,5.0,0.5897985661394284,34225.17923651477,8059.290322729475,3,2,True,1.0
19f3972b-1993-a73f-b30f-d6e58dca65f6,24.0,0.9123311168093472,31843.371518929765,2794.798232364006,1,3,True,1.0
7622f171-3eee-6629-634a-831bb71ca488,19.0,0.5125334128301985,34972.859700085246,3385.753301621944,1,1,True,1.0
ba4cf8cc-7ff1-10c8-1608-92303f5ef5ca,37.0,0.9443957236616896,22983.79061105893,2183.496961384338,4,0,True,1.0
6b034759-3cf0-7df2-b6db-2b46cf28ac30,60.0,0.5799399893562089,30197.8924890014,0.0,2,1,False,1.0
54fee413-c917-7152-cfc4-88a3cde8279b,90.0,0.7463400978057347,31401.03096588858,104.64652462634074,1,2,True,1.0
c37f2d28-0a01-3f32-962e-12d4d0753e71,90.0,0.9592395325134216,23661.60268155829,0.0,2,1,True,1.0
90cf8698-3021-f6f6-8f7d-a7255cf68bf9,17.0,0.4314135638874837,22658.65624000236,4639.373630261001,3,3,True,1.0
c0c58c0c-82ff-318f-0f41-df5e29eeda50,90.0,0.7584782363957405,41360.60052023098,0.0,1,2,False,1.0
36646a9d-65b7-9fcd-f5e6-7e8019905d30,11.0,0.5212357533172717,28670.90076506981,3945.709320703363,3,0,True,1.0
08ffea0c-7507-1362-21c3-9ae84724a69c,22.0,0.8582997993007278,26629.382484861173,1420.2846516742593,3,2,True,1.0
ea1c3e0c-2afb-c688-dad2-d85870a2e3e5,90.0,0.3783857210684517,21285.90827949855,0.0,0,1,True,1.0
e7981ccf-6c01-15af-d2b8-c40664da8b3f,29.0,0.7122452705545714,17524.6436756415,2411.30630121483,1,1,True,1.0
4d70e3bf-e71b-190f-c8f6-bd3ad9fe8b4f,44.0,0.9590112371843612,30870.83731595938,2276.528869366817,0,0,True,1.0
408bd7a7-8c34-5709-b61a-2af34c20219a,20.0,0.6740506479060688,26272.37828340867,6867.218976165245,0,2,True,1.0
a3a86e19-5872-5ea7-14ba-2106d9ce4162,34.0,0.9539845201335212,19031.77680063065,1562.9927333090584,4,1,True,1.0
5cf886c5-d96f-c308-19eb-495a08d053a7,90.0,0.8057362128668454,25238.03072383656,0.0,1,2,True,1.0
